SK_ID_CURR,TARGET
100001,0.03148464381402335
100005,0.11548215258025545
100013,0.04145992509947516
100028,0.03042799066292861
100038,0.13851952605406875
100042,0.02925980479122513
100057,0.01897886154002294
100065,0.0355279132996757
100066,0.02383106187974833
100067,0.04794881369500751
100074,0.04310339524121884
100090,0.02925980479122513
100091,0.1898197429045594
100092,0.04646769512522149
100106,0.10764424213276302
100107,0.2326520997451949
100109,0.02870601792231999
100117,0.026058014519626718
100128,0.10570118247511896
100141,0.02925980479122513
100150,0.037796849422095755
100168,0.019861352495672793
100169,0.0355279132996757
100170,0.20316709363056543
100171,0.10202293598161254
100172,0.11188731760793648
100184,0.11188731760793648
100187,0.08014684226033894
100212,0.027771096678499908
100222,0.046865744906915065
100223,0.02925980479122513
100232,0.021934852731596507
100241,0.17465839932772492
100245,0.026058014519626718
100253,0.03209026398605672
100256,0.04457973410973402
100271,0.02383106187974833
100278,0.3875355795106772
100280,0.021934852731596507
100306,0.20316709363056543
100311,0.04841092603017343
100312,0.027771096678499908
100330,0.15938961130625467
100331,0.03148464381402335
100352,0.11188731760793648
100358,0.09977712185244605
100367,0.02210038206173391
100382,0.07023774160777264
100384,0.1898197429045594
100385,0.04841092603017343
100386,0.03148464381402335
100399,0.046865744906915065
100404,0.03291788599933529
100416,0.027771096678499908
100422,0.027771096678499908
100426,0.027771096678499908
100438,0.03708765896226918
100444,0.12001587205671761
100445,0.08763170108964984
100446,0.04457973410973402
100447,0.03042799066292861
100450,0.14825990175159412
100466,0.02383106187974833
100483,0.019861352495672793
100484,0.024952399619298005
100494,0.06261399766370293
100510,0.10570118247511896
100512,0.021934852731596507
100517,0.03209026398605672
100548,0.02925980479122513
100551,0.08920474976081931
100552,0.04786622969129355
100553,0.02210038206173391
100561,0.11188731760793648
100568,0.34022058045291154
100569,0.024952399619298005
100591,0.15938961130625467
100592,0.027771096678499908
100602,0.02870601792231999
100607,0.0512021483114786
100613,0.06905390546447615
100617,0.04841092603017343
100618,0.05412455567231337
100622,0.060905345477144344
100625,0.06514977792563419
100677,0.11188731760793648
100699,0.027771096678499908
100702,0.3029928814338846
100711,0.03291788599933529
100729,0.10570118247511896
100740,0.21796404089043833
100744,0.11188731760793648
100745,0.039654525632626905
100747,0.10570118247511896
100751,0.42501835663835835
100752,0.02870601792231999
100753,0.2417302391544932
100754,0.27640377744590255
100760,0.04310339524121884
100762,0.09354593136800143
100763,0.02925980479122513
100765,0.02210038206173391
100770,0.11188731760793648
100772,0.036074154306926114
100777,0.02870601792231999
100791,0.027771096678499908
100792,0.019861352495672793
100797,0.0355279132996757
100823,0.03905626669349972
100826,0.02870601792231999
100830,0.028738220312786503
100836,0.13851952605406875
100872,0.08506743582308687
100910,0.04427358656320771
100913,0.06611296403718665
100918,0.027771096678499908
100931,0.019861352495672793
100952,0.0355279132996757
100953,0.024952399619298005
100965,0.1898197429045594
100970,0.0355279132996757
100982,0.1309275156082779
100983,0.2326520997451949
100984,0.041250917439385096
100987,0.04427358656320771
100997,0.04457973410973402
100998,0.342608160114204
101002,0.02925980479122513
101005,0.1378439723633964
101008,0.4276153369471582
101020,0.04794881369500751
101021,0.09977712185244605
101024,0.02925980479122513
101025,0.20316709363056543
101026,0.027771096678499908
101031,0.019861352495672793
101041,0.026058014519626718
101051,0.019861352495672793
101055,0.06093140716217715
101056,0.1898197429045594
101057,0.028738220312786503
101064,0.02210038206173391
101079,0.04457973410973402
101087,0.02210038206173391
101090,0.02773994703959269
101092,0.10570118247511896
101097,0.11188731760793648
101099,0.035138668220729426
101107,0.14671900769095778
101118,0.02870601792231999
101125,0.10570118247511896
101126,0.021934852731596507
101128,0.021934852731596507
101136,0.04278337436378806
101140,0.1626688334533057
101149,0.05789097961998603
101160,0.15938961130625467
101169,0.1898197429045594
101181,0.02925980479122513
101186,0.02383106187974833
